time,scenario,policy,mode,G,H,D,Q,Q_norm,avg_effort,effort_gini,free_riding_ratio,welfare,policy_cost,stability_score
0,critical_infrastructure,baseline,nash,0.7374518866635845,0.31804588374316967,0.5825543631046842,3.0068541510669626,0.3929318848863955,0.0894680459148567,0.4539543035207567,0.2571428571428571,66.02722802028036,0.0,0.00042091877338901185
1,critical_infrastructure,baseline,nash,0.8189836813470612,0.31402491056570425,0.6034547456367698,2.6920925656943706,0.3697713627878112,0.08012498639540827,0.45198813821200123,0.2571428571428571,70.28546220732593,0.0,-0.000382882513484617
2,critical_infrastructure,baseline,nash,0.8715473852537733,0.3249402080640653,0.6145724468476278,2.4847755658585147,0.3534116159107175,0.07397220154844666,0.4504005668723774,0.2857142857142857,72.70112845177043,0.0,-0.0008455652157484117
3,critical_infrastructure,baseline,nash,0.9011640974167515,0.33958317351482237,0.6262633348170369,2.3540240213002086,0.3425854254029066,0.07009222558169705,0.4492139911119959,0.2857142857142857,73.90744155020026,0.0,-0.0009919712763399868
4,critical_infrastructure,baseline,nash,0.9152498665791785,0.35487509527358496,0.6407631885077981,2.280968098102243,0.33635111585985744,0.06792451851982563,0.4485088619047293,0.2857142857142857,74.367061863162,0.0,-0.0009288916827132621
5,critical_infrastructure,baseline,nash,0.9194410352693856,0.37016304372729386,0.6452496968108262,2.246322976981838,0.3333459463705497,0.06689658216575263,0.4482178847384968,0.2857142857142857,74.37095519873884,0.0,-0.0008717157187885238
6,critical_infrastructure,baseline,nash,0.9174657831323609,0.3812327894047287,0.6594929296315398,2.236023574939695,0.33244637438918956,0.06659100066314504,0.4481291519060593,0.2857142857142857,74.14599504937603,0.0,-0.0006577563356406912
7,critical_infrastructure,baseline,nash,0.9129143102111061,0.39237920847263397,0.664231711137095,2.2408771147976916,0.33287064918401454,0.06673500399346402,0.44817109676281963,0.2857142857142857,73.80190156964302,0.0,-0.0005254671774468367
8,critical_infrastructure,baseline,nash,0.906734554607466,0.40021584404682137,0.6834840084222034,2.252064038599437,0.33384614504562005,0.06706691976899617,0.448266895689583,0.2857142857142857,73.42303527466076,0.0,-0.00023828114404267353
9,critical_infrastructure,baseline,nash,0.9005324028172326,0.4105369963431599,0.687548321040263,2.2672608917664805,0.3351659434988931,0.06751781560358595,0.4483950988420089,0.2857142857142857,73.01073248702407,0.0,-0.0001061138095013181
10,critical_infrastructure,baseline,nash,0.8935698972393005,0.41743393179195803,0.7012820379483506,2.282523072270611,0.33648525146411473,0.06797065607088104,0.4485216569397332,0.2857142857142857,72.60402816336423,0.0,0.00012443289796570944
11,critical_infrastructure,baseline,nash,0.887159313821255,0.4252552456636759,0.7171751311256246,2.299670186353393,0.3379602010584608,0.06847943142607628,0.4486785590449356,0.2857142857142857,72.2094925656177,0.0,0.0003611493817514688
12,critical_infrastructure,baseline,nash,0.8808141712917987,0.4342760155659538,0.7295493313427834,2.315472549032647,0.33931270774277456,0.06894831330685225,0.44883564743438575,0.2857142857142857,71.80168516990304,0.0,0.0005631133198478189
13,critical_infrastructure,baseline,nash,0.8741485821355361,0.4428366642432737,0.7418914686386484,2.331128769144332,0.3406463639196759,0.06941286533634257,0.4489903354510336,0.2857142857142857,71.38288653225823,0.0,0.0007660949048576837
14,critical_infrastructure,baseline,nash,0.8674194265382236,0.45103165391536054,0.761604275639685,2.3475934859848575,0.3420421457845559,0.06990141392828934,0.4491512149203647,0.2857142857142857,70.96370833280537,0.0,0.0010281172578570086
15,critical_infrastructure,baseline,nash,0.8607584624606968,0.461184928469493,0.7753263557440414,2.364235388654156,0.34344598956085354,0.07039522705387896,0.4493127751096717,0.2857142857142857,70.5217407505296,0.0,0.0012339667991853043
16,critical_infrastructure,baseline,nash,0.8535506800406354,0.47055226801500377,0.8023319761347948,2.3807302749952406,0.34483059565381186,0.07088468461967357,0.44947004612595065,0.2857142857142857,70.06147684299624,0.0,0.00154965138346852
17,critical_infrastructure,baseline,nash,0.8462347447752543,0.4833013712804368,0.8123925960874119,2.398605448311505,0.34632345851805374,0.07141510741299337,0.4496373395458202,0.2857142857142857,69.55200872429553,0.0,0.001725967758047453
18,critical_infrastructure,baseline,nash,0.8378341139961902,0.4927741904069154,0.8181291757240133,2.416778783939261,0.3478331948963982,0.0719543857378335,0.44980416124433575,0.2857142857142857,69.02803701175996,0.0,0.0018840790525758155
19,critical_infrastructure,baseline,nash,0.829734568246769,0.4990272482869233,0.8249280409755627,2.4376866719791366,0.34956020035028235,0.07257481933591588,0.44999212559110124,0.2857142857142857,68.55514881893113,0.0,0.002041310612014291
