time,scenario,policy,mode,G,H,D,Q,Q_norm,avg_effort,effort_gini,free_riding_ratio,welfare,policy_cost,stability_score
0,small_volunteer,baseline,nash,0.7432682241255342,0.0,0.29810617343180684,2.6877507097248126,0.3661469521655694,0.07352401307796233,0.44161837894636324,0.22857142857142856,46.94077513293683,0.0,-0.005400134993241101
1,small_volunteer,baseline,nash,0.8831764790734529,0.0,0.29240439164848425,2.2714266610858243,0.3325374684747006,0.062137200963479584,0.4324850259510076,0.2571428571428571,51.609750233978694,0.0,-0.006664282873645622
2,small_volunteer,baseline,nash,0.974261581118562,0.0,0.29458179404683776,1.9298446186005827,0.3015972443067799,0.052794135124907944,0.4236353858484041,0.2857142857142857,54.35861768382392,0.0,-0.0073760287904367505
3,small_volunteer,baseline,nash,1.0337089270227995,0.0,0.2818558566502343,1.7059533439505892,0.2792933999835192,0.046669850350777635,0.4167367412168561,0.3142857142857143,56.045575166414835,0.0,-0.008017086176022037
4,small_volunteer,baseline,nash,1.0729704015849086,0.0,0.2763282058431136,1.5562536932912745,0.26332580894162266,0.04257480326892775,0.41250238246752446,0.3142857142857143,57.11769499438926,0.0,-0.00839684354639969
5,small_volunteer,baseline,nash,1.0992584145759747,0.0,0.2832724278692196,1.4548522684015164,0.25196945013333055,0.03980085748205868,0.4102793987811171,0.37142857142857144,57.81797365327717,0.0,-0.008504763127963333
6,small_volunteer,baseline,nash,1.1170781312461024,0.0,0.28775570611242574,1.3854841307541725,0.24392708898803664,0.03790316416152548,0.4088841440510329,0.37142857142857144,58.28495976999277,0.0,-0.008579001555067522
7,small_volunteer,baseline,nash,1.1292785225216646,0.0,0.3054339888478575,1.3376664611651163,0.23824587955191406,0.036594996509605175,0.40818785382240774,0.37142857142857144,58.60118397870858,0.0,-0.008434563294413389
8,small_volunteer,baseline,nash,1.137695704567167,0.0,0.31010561880047416,1.3045133329877425,0.23423832644194686,0.03568799897742911,0.4078335690963155,0.37142857142857144,58.817719724082025,0.0,-0.00843469172009459
9,small_volunteer,baseline,nash,1.1435359163673902,0.0,0.30697232972769267,1.2814287903552772,0.23141366943240557,0.03505644912623958,0.40764679723029307,0.37142857142857144,58.96718833096172,0.0,-0.008518614007580139
10,small_volunteer,baseline,nash,1.1476049626715576,0.0,0.31975090003730966,1.2653046244604818,0.22942368841305485,0.034615318670381014,0.4075442138643952,0.37142857142857144,59.07095590705407,0.0,-0.00837985513679107
11,small_volunteer,baseline,nash,1.1504484851636068,0.0,0.3214242837418744,1.2540166722416366,0.22802212679964515,0.034306497269609965,0.40747786943958153,0.37142857142857144,59.1432904021441,0.0,-0.008378392611881669
12,small_volunteer,baseline,nash,1.1524398518497503,0.0,0.3195709811559268,1.2461015630607746,0.2270351594627089,0.03408995091829691,0.40743393090317426,0.37142857142857144,59.19385956133621,0.0,-0.008416952779210618
13,small_volunteer,baseline,nash,1.1538365689076482,0.0,0.3238810998221215,1.240545074308078,0.22634021813092228,0.03393793270314276,0.40741144567247844,0.37142857142857144,59.229284978838834,0.0,-0.008370515601458406
14,small_volunteer,baseline,nash,1.1548172681435374,0.0,0.3329942429704907,1.2366411593599662,0.22585093004068363,0.03383112651733643,0.40740341858360685,0.37142857142857144,59.25413760083448,0.0,-0.00825881217755331
15,small_volunteer,baseline,nash,1.1555063900958873,0.0,0.33539617338956906,1.2338967259602158,0.22550645138478057,0.033756042177184434,0.4073977711540415,0.37142857142857144,59.271590702580774,0.0,-0.008232564284753607
16,small_volunteer,baseline,nash,1.1559908876159546,0.0,0.33952526779651643,1.2319666094248618,0.22526393143103451,0.03370323649751536,0.4073937916410122,0.37142857142857144,59.28385621057293,0.0,-0.008182596110620777
17,small_volunteer,baseline,nash,1.1563316511194348,0.0,0.35221337258891133,1.2306087950524007,0.2250931957881222,0.03366608829433741,0.4073909882478559,0.4,59.2924804086837,0.0,-0.008021993592269183
18,small_volunteer,baseline,nash,1.1565713862630258,0.0,0.36556929319204373,1.2296533929613536,0.2249729983662752,0.03363994960461636,0.4073924355927412,0.4,59.298546474259204,0.0,-0.007853859476966818
19,small_volunteer,baseline,nash,1.156740077641296,0.0,0.37481771053411495,1.228981044116706,0.22488838048496332,0.03362155491599867,0.4073938354420643,0.4,59.302814281473864,0.0,-0.007738498963091978
20,small_volunteer,baseline,nash,1.1568587944574067,0.0,0.387065221134332,1.2285078413043504,0.22482881065002366,0.033608608629861855,0.40739482234961644,0.4,59.30581744840738,0.0,-0.007586302317214688
21,small_volunteer,baseline,nash,1.156942349482248,0.0,0.38412738175704714,1.2281747746955345,0.22478687448272006,0.03359949630792626,0.4073955178267743,0.4,59.30793097816618,0.0,-0.007623455195637341
22,small_volunteer,baseline,nash,1.1570011609157855,0.0,0.38894850541869724,1.2279403319517879,0.22475735221310664,0.033593082221492994,0.40739600778204377,0.4,59.30941854139202,0.0,-0.007563892775265479
23,small_volunteer,baseline,nash,1.1570425581457937,0.0,0.40477031042191586,1.2277753038387413,0.224736569137633,0.03358856723990319,0.40739635287533105,0.4,59.310465596106646,0.0,-0.007368965572962072
24,small_volunteer,baseline,nash,1.1570716985190355,0.0,0.4152560699557828,1.2276591349209782,0.22472193829857304,0.03358538899016724,0.407396595900245,0.4,59.31120262114518,0.0,-0.007241125849345886
25,small_volunteer,baseline,nash,1.1570922115111915,0.0,0.4205524031518175,1.2275773582160419,0.2247116385127927,0.03358315167224318,0.4073967670273384,0.4,59.311721431253964,0.0,-0.007176993956798494
26,small_volunteer,baseline,nash,1.157106651604914,0.0,0.4277466081004176,1.2275197910751583,0.22470438769772497,0.033581576700494234,0.40739688751821235,0.4,59.31208664237663,0.0,-0.007090215346175821
27,small_volunteer,baseline,nash,1.1571168168067112,0.0,0.4296403189306857,1.2274792660299783,0.22469928329139896,0.033580467981151094,0.4073969723515558,0.4,59.31234373295689,0.0,-0.007067497692165636
28,small_volunteer,baseline,nash,1.157123972727315,0.0,0.4332311318869189,1.2274507377869104,0.22469568990856859,0.033579687480716214,0.40739703207747757,0.4,59.31252471395605,0.0,-0.007024430506790358
29,small_volunteer,baseline,nash,1.1571290102555993,0.0,0.44180575929875365,1.2274306547944536,0.2246931602516398,0.033579138032771856,0.4073970741257136,0.4,59.31265211795824,0.0,-0.0069219946016600975
0,small_volunteer,baseline,social,0.9664046308382137,0.0,0.29810617343180684,14.069311784108548,0.761087816478524,0.3840065991018171,0.3776032343010136,0.0,52.18969454108493,0.0,-0.007671526097628112
1,small_volunteer,baseline,social,1.14015782272026,0.0,0.29293653837135175,9.761400867485982,0.6666218201999664,0.2639186231685775,0.42450107236819323,0.02857142857142857,57.98273751545031,0.0,-0.00914985420577974
2,small_volunteer,baseline,social,1.1840382534362406,0.0,0.29572206299422044,6.13197148735013,0.5512019844300078,0.16530062580917668,0.43721968145509216,0.11428571428571428,59.63961360991747,0.0,-0.009427716777614226
3,small_volunteer,baseline,social,1.1963901411488918,0.0,0.2835058587576739,4.6740358996904074,0.4870395398508673,0.12599801805963148,0.4372392186309568,0.2,60.094742903196774,0.0,-0.009639345917735964
4,small_volunteer,baseline,social,1.2003353201758786,0.0,0.27836742155276395,4.17503641714537,0.46121198035654665,0.11254681061474912,0.4372208695561308,0.2857142857142857,60.23366299570511,0.0,-0.009717199224707374
5,small_volunteer,baseline,social,1.2016613276120227,0.0,0.2856209385383754,4.003383605927154,0.45174784209775964,0.10791921670937639,0.43721662933689687,0.2857142857142857,60.27952712072333,0.0,-0.00963166291865547
6,small_volunteer,baseline,social,1.2021151938635786,0.0,0.2903682511142198,3.944108321531369,0.44840408640886686,0.10632172236437118,0.43721829744733554,0.2857142857142857,60.295128481980704,0.0,-0.009574500804642838
7,small_volunteer,baseline,social,1.2022714751994676,0.0,0.30827786786998296,3.923606231116588,0.44723821262073915,0.105768008058172,0.43723633913539905,0.2857142857142857,60.30049106345095,0.0,-0.009356884087939443
8,small_volunteer,baseline,social,1.202326017222874,0.0,0.3131665824852592,3.916721501544158,0.44684561583368193,0.10558359510473762,0.437186226042251,0.2857142857142857,60.30234027381848,0.0,-0.009298059555382876
9,small_volunteer,baseline,social,1.2023454887721643,0.0,0.31023531726221965,3.9144532690055347,0.4467161510904771,0.10552088015365486,0.4373007226944954,0.2857142857142857,60.30298598202628,0.0,-0.009333426120433419
10,small_volunteer,baseline,social,1.2023513500198648,0.0,0.32320274872032223,3.9132881209432173,0.44664962427324845,0.10549020461580776,0.43724373443796183,0.2857142857142857,60.30321654564796,0.0,-0.009177830099026396
11,small_volunteer,baseline,social,1.2023531335324844,0.0,0.325063184152039,3.9129435124746803,0.44662994503446546,0.10548029761994775,0.4372931710159724,0.2857142857142857,60.303285951047165,0.0,-0.009155641450437457
12,small_volunteer,baseline,social,1.2023544926100158,0.0,0.323392906429617,3.9131041411141028,0.44663911807815027,0.10548565714229621,0.43721856129998704,0.2857142857142857,60.303307071100036,0.0,-0.009175577955128134
13,small_volunteer,baseline,social,1.2023545937494058,0.0,0.3278826854348668,3.91292262122064,0.44662875197246327,0.10548028786853304,0.4372538534755981,0.2857142857142857,60.30332316712399,0.0,-0.00912209448798218
14,small_volunteer,baseline,social,1.2023545026570774,0.0,0.3371760380944127,3.912877039678723,0.4466261488748486,0.1054792119038181,0.4372419926188198,0.2857142857142857,60.30332436549148,0.0,-0.009012029524042564
15,small_volunteer,baseline,social,1.202354358398653,0.0,0.3397615566989163,3.9128444949859364,0.4466242902785353,0.10547837955375593,0.43724164860829884,0.2857142857142857,60.30332328715234,0.0,-0.008981555154135679
16,small_volunteer,baseline,social,1.20235435883256,0.0,0.3440758035746842,3.9128673948507813,0.4466255980692228,0.10547911851491591,0.4372324382417663,0.2857142857142857,60.303321579102445,0.0,-0.00893085483313416
17,small_volunteer,baseline,social,1.2023541758843812,0.0,0.3569518139222614,3.912807828408676,0.44662219627058747,0.10547741321234975,0.43723825337910904,0.2857142857142857,60.30332158438376,0.0,-0.008780589471678812
18,small_volunteer,baseline,social,1.2023541945680758,0.0,0.37050194455782204,3.9128427670833905,0.44662419159932737,0.10547859068316887,0.43722301217234083,0.2857142857142857,60.30331941803042,0.0,-0.00862415947862405
19,small_volunteer,baseline,social,1.2023541545778789,0.0,0.3799514331688157,3.9128268140262104,0.44662328053065536,0.10547810222443922,0.43722819162991255,0.2857142857142857,60.303319639392406,0.0,-0.008516081965750821
