time,scenario,policy,mode,G,H,D,Q,Q_norm,avg_effort,effort_gini,free_riding_ratio,welfare,policy_cost,stability_score
0,small_volunteer,baseline,nash,0.7432682241255342,0.0,0.2958932971674571,2.6877507097248126,0.3661469521655694,0.07352401307796233,0.44161837894636324,0.22857142857142856,46.94077513293683,0.0,-0.005429825960497681
1,small_volunteer,baseline,nash,0.8831764790734529,0.0,0.303119811699779,2.2714266610858243,0.3325374684747006,0.062137200963479584,0.4324850259510076,0.2571428571428571,51.609750233978694,0.0,-0.006522807158210631
2,small_volunteer,baseline,nash,0.974261581118562,0.0,0.2967674854541097,1.9298446186005827,0.3015972443067799,0.052794135124907944,0.4236353858484041,0.2857142857142857,54.35861768382392,0.0,-0.007347191834542688
3,small_volunteer,baseline,nash,1.0337089270227995,0.0,0.3048566313981999,1.7059533439505892,0.2792933999835192,0.046669850350777635,0.4167367412168561,0.3142857142857143,56.045575166414835,0.0,-0.007712706451141749
4,small_volunteer,baseline,nash,1.0729704015849086,0.0,0.29721664354213356,1.5562536932912745,0.26332580894162266,0.04257480326892775,0.41250238246752446,0.3142857142857143,57.11769499438926,0.0,-0.008118295526303942
5,small_volunteer,baseline,nash,1.0992584145759747,0.0,0.29759609949644944,1.4548522684015164,0.25196945013333055,0.03980085748205868,0.4102793987811171,0.37142857142857144,57.81797365327717,0.0,-0.008313881059509587
6,small_volunteer,baseline,nash,1.1170781312461024,0.0,0.3108947390136625,1.3854841307541725,0.24392708898803664,0.03790316416152548,0.4088841440510329,0.37142857142857144,58.28495976999277,0.0,-0.008272236394220034
7,small_volunteer,baseline,nash,1.1292785225216646,0.0,0.3027768071707921,1.3376664611651163,0.23824587955191406,0.036594996509605175,0.40818785382240774,0.37142857142857144,58.60118397870858,0.0,-0.008469711997483476
8,small_volunteer,baseline,nash,1.137695704567167,0.0,0.30318719666844074,1.3045133329877425,0.23423832644194686,0.03568799897742911,0.4078335690963155,0.37142857142857144,58.817719724082025,0.0,-0.008526136307880794
9,small_volunteer,baseline,nash,1.1435359163673902,0.0,0.3005179065254152,1.2814287903552772,0.23141366943240557,0.03505644912623958,0.40764679723029307,0.37142857142857144,58.96718833096172,0.0,-0.008604209418228814
10,small_volunteer,baseline,nash,1.1476049626715576,0.0,0.30389598709543764,1.2653046244604818,0.22942368841305485,0.034615318670381014,0.4075442138643952,0.37142857142857144,59.07095590705407,0.0,-0.008588889621693685
11,small_volunteer,baseline,nash,1.1504484851636068,0.0,0.29788755024984637,1.2540166722416366,0.22802212679964515,0.034306497269609965,0.40747786943958153,0.37142857142857144,59.1432904021441,0.0,-0.008689414321217503
12,small_volunteer,baseline,nash,1.1524398518497503,0.0,0.30484310962771904,1.2461015630607746,0.2270351594627089,0.03408995091829691,0.40743393090317426,0.37142857142857144,59.19385956133621,0.0,-0.008611238103875207
13,small_volunteer,baseline,nash,1.1538365689076482,0.0,0.3141242919779505,1.240545074308078,0.22634021813092228,0.03393793270314276,0.40741144567247844,0.37142857142857144,59.229284978838834,0.0,-0.008498551015089006
14,small_volunteer,baseline,nash,1.1548172681435374,0.0,0.31575042884308596,1.2366411593599662,0.22585093004068363,0.03383112651733643,0.40740341858360685,0.37142857142857144,59.25413760083448,0.0,-0.008484161052893624
15,small_volunteer,baseline,nash,1.1555063900958873,0.0,0.32138926137399326,1.2338967259602158,0.22550645138478057,0.033756042177184434,0.4073977711540415,0.37142857142857144,59.271590702580774,0.0,-0.00841504263576165
16,small_volunteer,baseline,nash,1.1559908876159546,0.0,0.3241123106098969,1.2319666094248618,0.22526393143103451,0.03370323649751536,0.4073937916410122,0.37142857142857144,59.28385621057293,0.0,-0.008382857363496532
17,small_volunteer,baseline,nash,1.1563316511194348,0.0,0.32119185458907024,1.2306087950524007,0.2250931957881222,0.03366608829433741,0.4073909882478559,0.4,59.2924804086837,0.0,-0.008423513169963703
18,small_volunteer,baseline,nash,1.1565713862630258,0.0,0.3151116314707104,1.2296533929613536,0.2249729983662752,0.03363994960461636,0.4073924355927412,0.4,59.298546474259204,0.0,-0.008505106757369152
19,small_volunteer,baseline,nash,1.156740077641296,0.0,0.31361909712635366,1.228981044116706,0.22488838048496332,0.03362155491599867,0.4073938354420643,0.4,59.302814281473864,0.0,-0.008525981576084973
20,small_volunteer,baseline,nash,1.1568587944574067,0.0,0.3197498615037253,1.2285078413043504,0.22482881065002366,0.033608608629861855,0.40739482234961644,0.4,59.30581744840738,0.0,-0.008446179683871735
21,small_volunteer,baseline,nash,1.156942349482248,0.0,0.32609883956858143,1.2281747746955345,0.22478687448272006,0.03359949630792626,0.4073955178267743,0.4,59.30793097816618,0.0,-0.008363673603298594
22,small_volunteer,baseline,nash,1.1570011609157855,0.0,0.33904164784320207,1.2279403319517879,0.22475735221310664,0.033593082221492994,0.40739600778204377,0.4,59.30941854139202,0.0,-0.008195994154238884
23,small_volunteer,baseline,nash,1.1570425581457937,0.0,0.34477689113761834,1.2277753038387413,0.224736569137633,0.03358856723990319,0.40739635287533105,0.4,59.310465596106646,0.0,-0.008122356528698527
24,small_volunteer,baseline,nash,1.1570716985190355,0.0,0.35137410170055355,1.2276591349209782,0.22472193829857304,0.03358538899016724,0.407396595900245,0.4,59.31120262114518,0.0,-0.008037939808757999
25,small_volunteer,baseline,nash,1.1570922115111915,0.0,0.36354901632916825,1.2275773582160419,0.2247116385127927,0.03358315167224318,0.4073967670273384,0.4,59.311721431253964,0.0,-0.007883084734048973
26,small_volunteer,baseline,nash,1.157106651604914,0.0,0.3691334902115746,1.2275197910751583,0.22470438769772497,0.033581576700494234,0.40739688751821235,0.4,59.31208664237663,0.0,-0.007812592227394832
27,small_volunteer,baseline,nash,1.1571168168067112,0.0,0.3740293606392417,1.2274792660299783,0.22469928329139896,0.033580467981151094,0.4073969723515558,0.4,59.31234373295689,0.0,-0.007751032120726364
